attachment1,attachment2,diffusion1,diffusion2,total,attachment1_norm,attachment2_norm,diffusion1_norm,diffusion2_norm
11,71,72,798,1399,0.007862759113652609,0.05075053609721229,0.05146533238027162,0.5704074338813439
6,83,44,1301,2069,0.0028999516674722086,0.04011599806669889,0.02126631222812953,0.6288061865635572
1,7,12,167,244,0.004098360655737705,0.028688524590163935,0.04918032786885246,0.6844262295081968
14,87,18,1491,2281,0.006137658921525646,0.03814116615519509,0.00789127575624726,0.6536606751424814
3,20,11,277,412,0.007281553398058253,0.04854368932038835,0.02669902912621359,0.6723300970873787
4,35,14,533,845,0.004733727810650888,0.04142011834319527,0.016568047337278107,0.6307692307692307
6,31,18,559,869,0.006904487917146145,0.03567318757192175,0.020713463751438434,0.6432681242807825
10,39,9,580,943,0.010604453870625663,0.041357370095440084,0.009544008483563097,0.6150583244962884
1,19,23,351,593,0.0016863406408094434,0.03204047217537943,0.0387858347386172,0.5919055649241147
4,6,2,80,133,0.03007518796992481,0.045112781954887216,0.015037593984962405,0.6015037593984962
2,6,1,129,217,0.009216589861751152,0.027649769585253458,0.004608294930875576,0.5944700460829493
5,61,45,1035,1716,0.002913752913752914,0.035547785547785545,0.026223776223776224,0.6031468531468531
8,66,44,1134,1833,0.00436442989634479,0.03600654664484452,0.024004364429896344,0.618657937806874
6,44,56,868,1335,0.0044943820224719105,0.03295880149812734,0.041947565543071164,0.650187265917603
1,2,6,112,156,0.00641025641025641,0.01282051282051282,0.038461538461538464,0.717948717948718
7,127,59,1812,2915,0.0024013722126929675,0.04356775300171527,0.020240137221269296,0.6216123499142368
2,8,8,99,175,0.011428571428571429,0.045714285714285714,0.045714285714285714,0.5657142857142857
3,31,28,399,666,0.0045045045045045045,0.046546546546546545,0.042042042042042045,0.5990990990990991
1,0,13,22,37,0.02702702702702703,0.0,0.35135135135135137,0.5945945945945946
1,7,41,183,316,0.0031645569620253164,0.022151898734177215,0.12974683544303797,0.5791139240506329
3,34,11,558,829,0.0036188178528347406,0.04101326899879373,0.013268998793727383,0.6731001206272618
12,90,49,1583,2458,0.004882017900732303,0.03661513425549227,0.019934906427990236,0.6440195280716029
8,119,68,1880,2952,0.0027100271002710027,0.04031165311653116,0.023035230352303523,0.6368563685636857
7,44,43,554,947,0.007391763463569166,0.046462513199577615,0.0454065469904963,0.5850052798310454
2,14,26,161,323,0.006191950464396285,0.043343653250773995,0.0804953560371517,0.4984520123839009
1,20,17,417,653,0.0015313935681470138,0.030627871362940276,0.026033690658499236,0.6385911179173047
12,141,53,1863,2978,0.004029550033579583,0.047347212894560106,0.017797179314976493,0.6255876427132303
5,68,46,1029,1664,0.0030048076923076925,0.040865384615384616,0.027644230769230768,0.6183894230769231
1,0,0,0,1,1.0,0.0,0.0,0.0
0,2,7,83,131,0.0,0.015267175572519083,0.05343511450381679,0.6335877862595419
4,61,16,809,1320,0.0030303030303030303,0.04621212121212121,0.012121212121212121,0.6128787878787879
3,36,31,496,806,0.0037220843672456576,0.04466501240694789,0.038461538461538464,0.6153846153846154
7,20,42,402,653,0.010719754977029096,0.030627871362940276,0.06431852986217458,0.6156202143950995
3,30,27,305,549,0.00546448087431694,0.0546448087431694,0.04918032786885246,0.5555555555555556
7,58,66,903,1404,0.004985754985754986,0.04131054131054131,0.04700854700854701,0.6431623931623932
2,15,3,213,350,0.005714285714285714,0.04285714285714286,0.008571428571428572,0.6085714285714285
3,12,4,135,233,0.012875536480686695,0.05150214592274678,0.017167381974248927,0.5793991416309013
1,0,0,0,1,1.0,0.0,0.0,0.0
5,73,15,1067,1706,0.0029308323563892145,0.04279015240328253,0.008792497069167644,0.6254396248534584
1,13,4,308,446,0.002242152466367713,0.02914798206278027,0.008968609865470852,0.6905829596412556
8,35,16,681,1099,0.007279344858962694,0.03184713375796178,0.014558689717925387,0.6196542311191993
5,87,45,1020,1782,0.0028058361391694723,0.04882154882154882,0.025252525252525252,0.5723905723905723
1,31,7,317,528,0.001893939393939394,0.058712121212121215,0.013257575757575758,0.6003787878787878
3,38,10,650,991,0.0030272452068617556,0.03834510595358224,0.010090817356205853,0.6559031281533805
4,99,26,1445,2242,0.001784121320249777,0.04415700267618198,0.01159678858162355,0.644513826940232
1,0,0,0,1,1.0,0.0,0.0,0.0
0,0,1,4,5,0.0,0.0,0.2,0.8
4,5,1,90,142,0.028169014084507043,0.035211267605633804,0.007042253521126761,0.6338028169014085
3,35,15,589,939,0.003194888178913738,0.03727369542066028,0.01597444089456869,0.6272630457933972
2,7,16,91,179,0.0111731843575419,0.03910614525139665,0.0893854748603352,0.5083798882681564
0,0,1,0,1,0.0,0.0,1.0,0.0
0,2,12,38,65,0.0,0.03076923076923077,0.18461538461538463,0.5846153846153846
1,30,35,407,678,0.0014749262536873156,0.04424778761061947,0.051622418879056046,0.6002949852507374
2,18,6,281,440,0.004545454545454545,0.04090909090909091,0.013636363636363636,0.6386363636363637
1,45,16,653,1109,0.0009017132551848512,0.0405770964833183,0.014427412082957619,0.5888187556357078
0,0,5,0,5,0.0,0.0,1.0,0.0
5,24,27,485,721,0.006934812760055479,0.033287101248266296,0.03744798890429958,0.6726768377253814
1,21,2,195,314,0.0031847133757961785,0.06687898089171974,0.006369426751592357,0.6210191082802548
4,61,28,711,1169,0.003421727972626176,0.05218135158254919,0.023952095808383235,0.6082121471343028
3,77,21,951,1536,0.001953125,0.050130208333333336,0.013671875,0.619140625
3,34,13,501,794,0.003778337531486146,0.042821158690176324,0.0163727959697733,0.6309823677581864
8,52,32,804,1214,0.006589785831960461,0.042833607907743,0.026359143327841845,0.6622734761120264
1,32,23,476,736,0.001358695652173913,0.043478260869565216,0.03125,0.6467391304347826
11,88,38,1365,2233,0.0049261083743842365,0.03940886699507389,0.01701746529332736,0.6112852664576802
5,60,53,1064,1593,0.003138731952291274,0.03766478342749529,0.03327055869428751,0.6679221594475832
1,0,0,0,1,1.0,0.0,0.0,0.0
1,54,23,659,1063,0.0009407337723424271,0.05079962370649106,0.021636876763875823,0.6199435559736595
1,20,33,333,529,0.001890359168241966,0.03780718336483932,0.062381852551984876,0.6294896030245747
0,1,5,8,16,0.0,0.0625,0.3125,0.5
1,0,0,0,1,1.0,0.0,0.0,0.0
0,5,1,87,141,0.0,0.03546099290780142,0.0070921985815602835,0.6170212765957447
11,77,69,1288,2035,0.005405405405405406,0.03783783783783784,0.033906633906633905,0.6329238329238329
3,29,15,422,628,0.004777070063694267,0.04617834394904458,0.02388535031847134,0.6719745222929936
3,30,12,491,756,0.003968253968253968,0.03968253968253968,0.015873015873015872,0.6494708994708994
3,42,13,550,870,0.0034482758620689655,0.04827586206896552,0.014942528735632184,0.632183908045977
12,107,39,1676,2597,0.004620716211012707,0.04120138621486331,0.015017327685791297,0.6453600308047748
4,62,39,981,1584,0.0025252525252525255,0.039141414141414144,0.02462121212121212,0.6193181818181818
0,0,10,0,10,0.0,0.0,1.0,0.0
4,29,22,435,617,0.006482982171799027,0.04700162074554295,0.03565640194489465,0.7050243111831442
0,13,11,94,173,0.0,0.07514450867052024,0.06358381502890173,0.5433526011560693
8,100,45,1510,2364,0.00338409475465313,0.04230118443316413,0.01903553299492386,0.6387478849407784
13,68,31,1212,1792,0.007254464285714286,0.03794642857142857,0.017299107142857144,0.6763392857142857
6,59,56,782,1323,0.0045351473922902496,0.044595616024187455,0.042328042328042326,0.5910808767951625
3,40,8,549,877,0.0034207525655644243,0.04561003420752566,0.009122006841505131,0.6259977194982896
7,33,36,512,869,0.00805523590333717,0.0379746835443038,0.04142692750287687,0.5891829689298044
13,93,103,1559,2442,0.005323505323505323,0.038083538083538086,0.04217854217854218,0.6384111384111384
12,129,51,1915,3018,0.003976143141153081,0.042743538767395624,0.016898608349900597,0.6345261762756793
5,19,30,288,483,0.010351966873706004,0.039337474120082816,0.062111801242236024,0.5962732919254659
5,23,36,292,466,0.01072961373390558,0.04935622317596566,0.07725321888412018,0.6266094420600858
3,10,26,314,462,0.006493506493506494,0.021645021645021644,0.05627705627705628,0.6796536796536796
1,4,10,104,175,0.005714285714285714,0.022857142857142857,0.05714285714285714,0.5942857142857143
6,85,26,1252,1967,0.003050330452465684,0.043213014743263854,0.013218098627351297,0.6365022877478393
5,40,44,635,1012,0.004940711462450593,0.039525691699604744,0.043478260869565216,0.6274703557312253
12,132,40,2023,3203,0.003746487667811427,0.04121136434592569,0.012488292226038089,0.6315953793318764
0,23,10,414,617,0.0,0.03727714748784441,0.01620745542949757,0.6709886547811994
0,0,4,5,9,0.0,0.0,0.4444444444444444,0.5555555555555556
3,34,12,616,960,0.003125,0.035416666666666666,0.0125,0.6416666666666667
1,7,2,168,233,0.004291845493562232,0.030042918454935622,0.008583690987124463,0.721030042918455
0,5,5,61,106,0.0,0.04716981132075472,0.04716981132075472,0.5754716981132075
0,20,55,293,505,0.0,0.039603960396039604,0.10891089108910891,0.5801980198019802
2,35,37,695,1102,0.0018148820326678765,0.03176043557168784,0.03357531760435572,0.6306715063520871
0,0,2,0,2,0.0,0.0,1.0,0.0
0,2,1,92,143,0.0,0.013986013986013986,0.006993006993006993,0.6433566433566433
6,77,29,1267,1943,0.003088008234688626,0.03962943901183737,0.014925373134328358,0.6520844055584148
5,21,21,419,686,0.007288629737609329,0.030612244897959183,0.030612244897959183,0.6107871720116618
7,15,22,268,433,0.016166281755196306,0.03464203233256351,0.050808314087759814,0.6189376443418014
1,8,15,264,357,0.0028011204481792717,0.022408963585434174,0.04201680672268908,0.7394957983193278
1,33,8,554,855,0.0011695906432748538,0.03859649122807018,0.00935672514619883,0.6479532163742691
8,86,32,1358,2164,0.0036968576709796672,0.03974121996303143,0.014787430683918669,0.6275415896487985
0,3,1,12,24,0.0,0.125,0.041666666666666664,0.5
1,0,0,0,1,1.0,0.0,0.0,0.0
0,4,4,55,72,0.0,0.05555555555555555,0.05555555555555555,0.7638888888888888
3,45,35,525,874,0.003432494279176201,0.05148741418764302,0.04004576659038902,0.6006864988558352
0,6,20,108,168,0.0,0.03571428571428571,0.11904761904761904,0.6428571428571429
6,82,37,1200,1960,0.003061224489795918,0.04183673469387755,0.018877551020408164,0.6122448979591837
4,24,30,393,635,0.006299212598425197,0.03779527559055118,0.047244094488188976,0.6188976377952756
1,1,11,0,13,0.07692307692307693,0.07692307692307693,0.8461538461538461,0.0
1,8,38,197,297,0.003367003367003367,0.026936026936026935,0.12794612794612795,0.6632996632996633
9,82,33,1221,1892,0.0047568710359408035,0.04334038054968287,0.01744186046511628,0.6453488372093024
0,30,2,301,512,0.0,0.05859375,0.00390625,0.587890625
1,54,56,742,1227,0.0008149959250203749,0.044009779951100246,0.045639771801140996,0.6047269763651182
12,48,65,775,1323,0.009070294784580499,0.036281179138321996,0.0491307634164777,0.5857898715041572
3,40,41,556,903,0.0033222591362126247,0.044296788482835,0.04540420819490587,0.6157253599114064
6,87,18,1362,2181,0.002751031636863824,0.039889958734525444,0.008253094910591471,0.624484181568088
6,41,5,606,943,0.006362672322375398,0.043478260869565216,0.005302226935312832,0.6426299045599152
3,39,41,505,840,0.0035714285714285713,0.04642857142857143,0.04880952380952381,0.6011904761904762
4,65,8,852,1384,0.002890173410404624,0.04696531791907514,0.005780346820809248,0.615606936416185
2,0,6,0,8,0.25,0.0,0.75,0.0
0,18,8,275,418,0.0,0.0430622009569378,0.019138755980861243,0.6578947368421053
6,93,56,1231,1982,0.0030272452068617556,0.046922300706357216,0.028254288597376387,0.6210898082744702
0,28,27,402,631,0.0,0.044374009508716325,0.042789223454833596,0.6370839936608558
5,78,26,1107,1755,0.002849002849002849,0.044444444444444446,0.014814814814814815,0.6307692307692307
0,19,34,310,544,0.0,0.034926470588235295,0.0625,0.5698529411764706
1,7,5,169,285,0.0035087719298245615,0.02456140350877193,0.017543859649122806,0.5929824561403508
1,19,19,370,550,0.0018181818181818182,0.034545454545454546,0.034545454545454546,0.6727272727272727
1,39,44,590,907,0.0011025358324145535,0.04299889746416759,0.04851157662624035,0.6504961411245865
6,85,45,1625,2478,0.002421307506053269,0.03430185633575464,0.018159806295399514,0.6557707828894269
6,92,99,1245,2093,0.002866698518872432,0.04395604395604396,0.04730052556139513,0.5948399426660296
1,3,2,25,35,0.02857142857142857,0.08571428571428572,0.05714285714285714,0.7142857142857143
1,12,15,196,311,0.003215434083601286,0.03858520900321544,0.04823151125401929,0.6302250803858521
1,2,7,49,87,0.011494252873563218,0.022988505747126436,0.08045977011494253,0.5632183908045977
5,36,29,633,1075,0.004651162790697674,0.03348837209302326,0.026976744186046512,0.5888372093023255
3,41,40,427,791,0.0037926675094816687,0.051833122629582805,0.05056890012642225,0.5398230088495575
0,0,2,0,2,0.0,0.0,1.0,0.0
15,123,34,1701,2795,0.005366726296958855,0.04400715563506261,0.012164579606440072,0.6085867620751342
4,61,33,773,1248,0.003205128205128205,0.04887820512820513,0.026442307692307692,0.6193910256410257
8,43,70,865,1364,0.005865102639296188,0.03152492668621701,0.051319648093841645,0.6341642228739003
12,101,61,1567,2465,0.00486815415821501,0.040973630831643,0.024746450304259635,0.6356997971602434
2,13,21,222,388,0.005154639175257732,0.03350515463917526,0.05412371134020619,0.5721649484536082
1,0,5,1,7,0.14285714285714285,0.0,0.7142857142857143,0.14285714285714285
0,0,5,0,5,0.0,0.0,1.0,0.0
3,38,29,466,809,0.003708281829419036,0.04697156983930779,0.03584672435105068,0.5760197775030902
5,48,11,922,1401,0.0035688793718772305,0.034261241970021415,0.007851534618129907,0.6581013561741613
4,48,25,563,924,0.004329004329004329,0.05194805194805195,0.027056277056277056,0.6093073593073594
7,172,83,2397,3872,0.0018078512396694215,0.04442148760330578,0.021435950413223142,0.6190599173553719
0,0,1,0,1,0.0,0.0,1.0,0.0
11,125,34,1672,2692,0.004086181277860327,0.046433878157503716,0.01263001485884101,0.6210995542347697
3,50,33,722,1238,0.0024232633279483036,0.04038772213247173,0.02665589660743134,0.5831987075928917
8,27,27,575,909,0.0088008800880088,0.0297029702970297,0.0297029702970297,0.6325632563256326
7,56,68,838,1350,0.005185185185185185,0.04148148148148148,0.05037037037037037,0.6207407407407407
3,32,4,465,721,0.004160887656033287,0.044382801664355064,0.005547850208044383,0.6449375866851595
3,8,27,123,220,0.013636363636363636,0.03636363636363636,0.12272727272727273,0.5590909090909091
0,0,1,0,1,0.0,0.0,1.0,0.0
19,109,81,1377,2200,0.008636363636363636,0.049545454545454545,0.03681818181818182,0.6259090909090909
1,11,5,139,251,0.00398406374501992,0.043824701195219126,0.0199203187250996,0.5537848605577689
0,5,15,26,63,0.0,0.07936507936507936,0.23809523809523808,0.4126984126984127
10,164,70,2054,3351,0.0029841838257236644,0.0489406147418681,0.02088928678006565,0.6129513578036407
2,30,49,508,868,0.002304147465437788,0.03456221198156682,0.056451612903225805,0.5852534562211982
1,45,24,478,817,0.0012239902080783353,0.05507955936352509,0.02937576499388005,0.5850673194614443
9,68,53,1106,1700,0.005294117647058823,0.04,0.031176470588235295,0.6505882352941177
0,2,1,21,27,0.0,0.07407407407407407,0.037037037037037035,0.7777777777777778
2,41,16,690,1066,0.001876172607879925,0.038461538461538464,0.0150093808630394,0.6472795497185742
6,48,33,663,1054,0.0056925996204933585,0.04554079696394687,0.031309297912713474,0.6290322580645161
0,0,2,0,2,0.0,0.0,1.0,0.0
0,0,1,0,1,0.0,0.0,1.0,0.0
4,37,14,642,989,0.004044489383215369,0.03741152679474216,0.014155712841253791,0.6491405460060667
2,2,29,73,123,0.016260162601626018,0.016260162601626018,0.23577235772357724,0.5934959349593496
4,29,57,520,850,0.004705882352941176,0.03411764705882353,0.06705882352941177,0.611764705882353
8,44,11,741,1096,0.0072992700729927005,0.040145985401459854,0.010036496350364963,0.676094890510949
0,0,1,0,1,0.0,0.0,1.0,0.0
1,2,11,22,46,0.021739130434782608,0.043478260869565216,0.2391304347826087,0.4782608695652174
13,91,53,1325,2154,0.0060352831940575676,0.04224698235840297,0.02460538532961931,0.6151346332404828
0,4,1,36,51,0.0,0.0784313725490196,0.0196078431372549,0.7058823529411765
0,0,2,0,2,0.0,0.0,1.0,0.0
0,0,4,0,4,0.0,0.0,1.0,0.0
8,17,17,352,578,0.01384083044982699,0.029411764705882353,0.029411764705882353,0.6089965397923875
0,0,3,0,3,0.0,0.0,1.0,0.0
5,41,18,548,905,0.0055248618784530384,0.045303867403314914,0.019889502762430938,0.605524861878453
14,127,53,1932,3005,0.004658901830282862,0.04226289517470882,0.017637271214642262,0.642928452579035
1,10,24,147,230,0.004347826086956522,0.043478260869565216,0.10434782608695652,0.6391304347826087
2,60,42,806,1334,0.0014992503748125937,0.044977511244377814,0.031484257871064465,0.6041979010494752
0,8,24,105,196,0.0,0.04081632653061224,0.12244897959183673,0.5357142857142857
0,0,1,0,1,0.0,0.0,1.0,0.0
7,84,20,1222,1852,0.003779697624190065,0.04535637149028078,0.01079913606911447,0.6598272138228942
0,2,3,68,97,0.0,0.020618556701030927,0.030927835051546393,0.7010309278350515
3,62,9,849,1294,0.00231839258114374,0.04791344667697063,0.006955177743431221,0.6561051004636785
1,3,2,42,57,0.017543859649122806,0.05263157894736842,0.03508771929824561,0.7368421052631579
14,105,33,1458,2342,0.005977796754910333,0.0448334756618275,0.014090520922288642,0.6225448334756618
9,151,66,2244,3644,0.002469813391877058,0.04143798024149287,0.018111964873765093,0.6158068057080132
8,57,49,1054,1610,0.004968944099378882,0.03540372670807453,0.030434782608695653,0.6546583850931676
6,59,30,870,1393,0.004307250538406317,0.04235463029432879,0.021536252692031587,0.624551328068916
4,24,18,289,483,0.008281573498964804,0.049689440993788817,0.037267080745341616,0.598343685300207
4,42,18,646,1068,0.003745318352059925,0.03932584269662921,0.016853932584269662,0.6048689138576779
7,67,30,1131,1688,0.004146919431279621,0.039691943127962086,0.017772511848341232,0.6700236966824644
3,41,5,511,818,0.003667481662591687,0.05012224938875306,0.006112469437652812,0.6246943765281173
0,0,3,0,3,0.0,0.0,1.0,0.0
0,7,9,80,141,0.0,0.04964539007092199,0.06382978723404255,0.5673758865248227
2,14,9,245,390,0.005128205128205128,0.035897435897435895,0.023076923076923078,0.6282051282051282
0,0,4,0,4,0.0,0.0,1.0,0.0
0,0,2,0,2,0.0,0.0,1.0,0.0
0,5,5,104,147,0.0,0.034013605442176874,0.034013605442176874,0.7074829931972789
4,25,17,404,638,0.006269592476489028,0.03918495297805643,0.02664576802507837,0.6332288401253918
9,52,9,537,825,0.01090909090909091,0.06303030303030303,0.01090909090909091,0.6509090909090909
0,0,2,0,2,0.0,0.0,1.0,0.0
3,31,17,627,907,0.0033076074972436605,0.034178610804851156,0.018743109151047408,0.6912899669239251
4,69,18,950,1550,0.0025806451612903226,0.044516129032258066,0.011612903225806452,0.6129032258064516
1,48,25,891,1409,0.0007097232079489,0.034066713981547196,0.017743080198722498,0.6323633782824698
5,5,47,157,264,0.01893939393939394,0.01893939393939394,0.17803030303030304,0.5946969696969697
10,60,44,1471,2229,0.004486316733961417,0.026917900403768506,0.01973979362943024,0.6599371915657245
1,0,0,0,1,1.0,0.0,0.0,0.0
1,6,12,194,307,0.003257328990228013,0.019543973941368076,0.03908794788273615,0.6319218241042345
4,10,0,160,279,0.014336917562724014,0.035842293906810034,0.0,0.5734767025089605
11,115,99,1418,2354,0.004672897196261682,0.04885301614273577,0.04205607476635514,0.6023789294817332
5,59,60,864,1350,0.003703703703703704,0.0437037037037037,0.044444444444444446,0.64
1,5,13,104,143,0.006993006993006993,0.03496503496503497,0.09090909090909091,0.7272727272727273
1,27,3,276,440,0.0022727272727272726,0.06136363636363636,0.006818181818181818,0.6272727272727273
6,62,48,853,1356,0.004424778761061947,0.045722713864306784,0.035398230088495575,0.6290560471976401
1,0,2,0,3,0.3333333333333333,0.0,0.6666666666666666,0.0
8,34,33,520,834,0.009592326139088728,0.0407673860911271,0.039568345323741004,0.6235011990407674
3,44,58,918,1413,0.0021231422505307855,0.03113941967445152,0.04104741684359519,0.6496815286624203
3,51,42,751,1258,0.0023847376788553257,0.04054054054054054,0.033386327503974564,0.5969793322734499
4,113,10,1475,2375,0.0016842105263157896,0.047578947368421054,0.004210526315789474,0.6210526315789474
5,38,1,485,748,0.0066844919786096255,0.05080213903743316,0.001336898395721925,0.6483957219251337
18,191,78,2762,4449,0.004045853000674309,0.04293099572937739,0.01753202966958867,0.6208136659923579
1,0,6,0,7,0.14285714285714285,0.0,0.8571428571428571,0.0
3,19,9,190,319,0.009404388714733543,0.05956112852664577,0.02821316614420063,0.5956112852664577
1,50,10,643,1085,0.0009216589861751152,0.04608294930875576,0.009216589861751152,0.5926267281105991
7,73,18,976,1620,0.004320987654320987,0.04506172839506173,0.011111111111111112,0.6024691358024692
0,0,1,0,1,0.0,0.0,1.0,0.0
6,91,44,1254,2045,0.00293398533007335,0.04449877750611247,0.021515892420537898,0.6132029339853301
1,51,51,680,1129,0.0008857395925597874,0.045172719220549155,0.045172719220549155,0.6023029229406555
15,107,68,1626,2614,0.005738332058148432,0.04093343534812548,0.026013771996939557,0.62203519510329
8,103,21,1376,2238,0.0035746201966041107,0.04602323503127793,0.00938337801608579,0.6148346738159071
0,0,2,0,2,0.0,0.0,1.0,0.0
11,253,124,3170,5235,0.002101241642788921,0.048328557784145174,0.023686723973256926,0.6055396370582617
14,106,49,1641,2489,0.00562474889513861,0.04258738449176376,0.019686621132985135,0.6593009240658899
1,13,49,170,312,0.003205128205128205,0.041666666666666664,0.15705128205128205,0.5448717948717948
2,2,2,35,51,0.0392156862745098,0.0392156862745098,0.0392156862745098,0.6862745098039216
1,21,7,316,560,0.0017857142857142857,0.0375,0.0125,0.5642857142857143
16,105,91,1471,2316,0.0069084628670120895,0.04533678756476684,0.03929188255613126,0.635146804835924
1,14,22,177,308,0.003246753246753247,0.045454545454545456,0.07142857142857142,0.5746753246753247
3,24,24,362,600,0.005,0.04,0.04,0.6033333333333334
5,44,48,641,1133,0.00441306266548985,0.038834951456310676,0.04236540158870256,0.5657546337157988
1,4,7,84,128,0.0078125,0.03125,0.0546875,0.65625
12,32,36,519,880,0.013636363636363636,0.03636363636363636,0.04090909090909091,0.5897727272727272
0,2,18,50,94,0.0,0.02127659574468085,0.19148936170212766,0.5319148936170213
4,82,26,1202,1875,0.0021333333333333334,0.04373333333333333,0.013866666666666666,0.6410666666666667
16,131,97,2117,3373,0.004743551734361103,0.03883782982508153,0.028757782389564186,0.6276311888526535
7,56,22,795,1322,0.00529500756429652,0.04236006051437216,0.01664145234493192,0.6013615733736762
0,0,2,0,2,0.0,0.0,1.0,0.0
5,20,37,264,437,0.011441647597254004,0.04576659038901602,0.08466819221967964,0.6041189931350115
3,38,64,621,1058,0.002835538752362949,0.035916824196597356,0.06049149338374291,0.5869565217391305
0,3,22,79,123,0.0,0.024390243902439025,0.17886178861788618,0.6422764227642277
11,69,52,1037,1631,0.00674432863274065,0.04230533415082771,0.03188228080931944,0.635806253832005
16,160,57,2126,3563,0.004490597810833568,0.04490597810833567,0.015997754701094585,0.5966881841145102
3,19,6,359,535,0.005607476635514018,0.03551401869158879,0.011214953271028037,0.6710280373831776
2,10,20,176,287,0.006968641114982578,0.03484320557491289,0.06968641114982578,0.6132404181184669
8,84,25,1291,1963,0.004075394803871625,0.04279164544065207,0.01273560876209883,0.6576668364747835
3,97,48,1262,2026,0.0014807502467917078,0.047877591312931886,0.023692003948667325,0.6229022704837117
4,59,15,731,1189,0.00336417157275021,0.0496215306980656,0.012615643397813289,0.6148023549201009
6,66,65,1012,1668,0.0035971223021582736,0.039568345323741004,0.03896882494004796,0.6067146282973621
3,10,9,78,166,0.018072289156626505,0.060240963855421686,0.05421686746987952,0.46987951807228917
11,179,69,2708,4362,0.0025217790004585052,0.04103622191655204,0.01581843191196699,0.620816139385603
3,18,17,276,421,0.007125890736342043,0.04275534441805225,0.040380047505938245,0.6555819477434679
5,76,37,1166,1838,0.002720348204570185,0.041349292709466814,0.02013057671381937,0.6343852013057671
16,142,100,1911,3104,0.005154639175257732,0.04574742268041237,0.03221649484536082,0.6156572164948454
4,43,21,728,1144,0.0034965034965034965,0.037587412587412584,0.018356643356643356,0.6363636363636364
6,99,55,1314,2056,0.0029182879377431907,0.04815175097276265,0.026750972762645913,0.6391050583657587
3,3,8,100,162,0.018518518518518517,0.018518518518518517,0.04938271604938271,0.6172839506172839
5,30,19,587,971,0.005149330587023687,0.030895983522142123,0.01956745623069001,0.6045314109165808
9,99,31,1144,1933,0.0046559751681324365,0.0512157268494568,0.01603724780134506,0.5918261769270564
3,54,8,462,836,0.0035885167464114833,0.0645933014354067,0.009569377990430622,0.5526315789473685
4,133,48,1846,2969,0.0013472549680026945,0.044796227686089596,0.016167059616032334,0.6217581677332435
8,77,41,1039,1681,0.004759071980963712,0.04580606781677573,0.024390243902439025,0.6180844735276622
10,98,39,1197,2061,0.0048520135856380394,0.04754973313925279,0.018922852983988356,0.5807860262008734
0,0,5,0,5,0.0,0.0,1.0,0.0
0,0,1,0,1,0.0,0.0,1.0,0.0
0,0,1,0,1,0.0,0.0,1.0,0.0
5,24,24,361,591,0.008460236886632826,0.04060913705583756,0.04060913705583756,0.61082910321489
4,45,50,793,1162,0.0034423407917383822,0.0387263339070568,0.043029259896729774,0.6824440619621343
4,23,40,324,518,0.007722007722007722,0.0444015444015444,0.07722007722007722,0.6254826254826255
3,22,32,292,527,0.0056925996204933585,0.04174573055028463,0.06072106261859583,0.5540796963946869
0,0,8,0,8,0.0,0.0,1.0,0.0
0,16,4,239,341,0.0,0.0469208211143695,0.011730205278592375,0.7008797653958945
5,67,35,918,1400,0.0035714285714285713,0.047857142857142855,0.025,0.6557142857142857
5,48,25,760,1148,0.004355400696864111,0.041811846689895474,0.02177700348432056,0.662020905923345
3,8,46,185,366,0.00819672131147541,0.02185792349726776,0.12568306010928962,0.505464480874317
3,40,32,718,1080,0.002777777777777778,0.037037037037037035,0.02962962962962963,0.6648148148148149
2,27,6,366,628,0.0031847133757961785,0.042993630573248405,0.009554140127388535,0.5828025477707006
0,39,26,689,1052,0.0,0.0370722433460076,0.024714828897338403,0.6549429657794676
4,55,20,725,1156,0.0034602076124567475,0.04757785467128028,0.01730103806228374,0.6271626297577855
2,17,31,260,457,0.00437636761487965,0.037199124726477024,0.06783369803063458,0.5689277899343544
1,22,18,391,658,0.001519756838905775,0.03343465045592705,0.02735562310030395,0.5942249240121581
3,42,12,642,1057,0.002838221381267739,0.039735099337748346,0.011352885525070956,0.6073793755912961
1,20,18,274,438,0.00228310502283105,0.045662100456621,0.0410958904109589,0.6255707762557078
4,50,16,660,1094,0.003656307129798903,0.04570383912248629,0.014625228519195612,0.603290676416819
0,0,8,0,8,0.0,0.0,1.0,0.0
4,70,33,904,1589,0.0025173064820641915,0.04405286343612335,0.02076777847702958,0.5689112649465072
6,61,48,899,1397,0.004294917680744453,0.043664996420901936,0.03435934144595562,0.6435218324982105
4,30,15,284,508,0.007874015748031496,0.05905511811023622,0.02952755905511811,0.5590551181102362
5,21,56,362,584,0.008561643835616438,0.03595890410958904,0.0958904109589041,0.6198630136986302
8,26,9,345,555,0.014414414414414415,0.04684684684684685,0.016216216216216217,0.6216216216216216
11,53,20,662,1092,0.010073260073260074,0.048534798534798536,0.018315018315018316,0.6062271062271062
6,46,28,1093,1606,0.0037359900373599006,0.028642590286425903,0.017434620174346202,0.6805728518057285
6,39,92,517,917,0.006543075245365322,0.04252998909487459,0.10032715376226826,0.5637949836423118
6,46,37,609,960,0.00625,0.04791666666666667,0.03854166666666667,0.634375
1,46,42,614,1031,0.0009699321047526673,0.0446168768186227,0.040737148399612025,0.5955383123181377
0,0,5,0,5,0.0,0.0,1.0,0.0
0,4,24,38,81,0.0,0.04938271604938271,0.2962962962962963,0.4691358024691358
6,92,31,1391,2214,0.0027100271002710027,0.04155374887082204,0.014001806684733513,0.6282746160794941
